(xi, yi), Qi, Ci
(234.57505008746438, 86.44088019823293), 2.3114260516528513, 59.879601178453605
(191.77196029150102, 793.4358473436693), 2.9893451120381522, 14.622600048198702
(416.47673330249603, 101.63608233132737), 1.4494998451038759, 38.3889204407142
(87.94631895297067, 25.05082034718331), 2.1178652984837614, 80.27557752124964
(653.0762566167327, 375.56978756485984), 1.4715594812111126, 21.031159231120682
(534.4881184033162, 445.56278505012006), 2.0604156754985414, 67.76252869871408
(802.2621566495146, 874.0061349154114), 0.7228551298597685, 35.92602572007852
(70.85031816707532, 409.55695360243107), 3.203570160754712, 73.66334617609671
(535.7415235769699, 982.0052657331802), 2.9704995465622352, 28.880500374646182
(330.209941715666, 761.4345517208621), 2.520221290759739, 61.637736545947625
(787.2078020505542, 984.191347467868), 2.0703520151944614, 38.90349476332832
(161.17958342716133, 367.0246617408256), 4.524167025404316, 27.529839820242866
(578.063296245902, 275.5029234654323), 2.312429641591816, 15.329102014174827
(794.0713614371087, 304.37178194664574), 0.6277641529988904, 86.61740654995363
(892.8447754461229, 953.6833448323658), 4.795575635955445, 70.39499159120318
(471.87581921897305, 614.8060574302848), 4.366748209983835, 14.210669976645804
(67.33230725870098, 811.4127069134106), 2.7837697061499447, 32.15290988278706
(798.9169258236765, 386.12100413855245), 3.19918946135621, 67.2894362721322
(479.4020922305241, 727.2736849731355), 4.27708563253345, 43.83421955662893
(343.0810821016139, 874.943681131711), 4.4917193946262675, 91.1133242387901
(51.69909128006267, 364.8061674403801), 1.2915488677014024, 42.99049292934752
(589.2050818080862, 849.1005688868892), 4.097278794313004, 60.391775305107544
(779.6627793369818, 304.5495688162769), 2.2189862871861683, 89.39362831526799
(951.6064509544616, 140.1464517615635), 0.6583793148288191, 74.65278622785635
(420.48840747530846, 814.1019449987771), 3.189784135555042, 13.498829189152925
(743.9344533035477, 511.21114987664697), 1.9764781710383208, 17.198945044853726
(900.7802133370957, 888.4567350500964), 2.8301077132981534, 13.745328762763958
(590.5361786107729, 558.5634129924192), 3.6077697897370804, 46.42004157174735
(787.5203274682766, 621.8949525787777), 4.228919984229281, 98.21519265545606
(99.03561140363759, 372.74490284889197), 2.8704397767983716, 84.50679348086794
(63.14144528153398, 434.9587846244881), 2.890205854859256, 22.171888623999692
(552.2779149705941, 603.8083330665744), 3.3866170469138526, 20.39410123568706
(563.8506393464661, 576.4111913662758), 2.849041434654824, 34.50988279813028
(17.383826254324774, 320.30206736978664), 4.27098899466571, 93.61629169432751
(832.3873124743888, 976.4695424091047), 4.306851828554608, 48.14471579372963
(904.4856117405801, 78.61727788684114), 0.7175191003436072, 10.070647658541626
(646.6958564965307, 914.1649564451425), 4.349287784055523, 81.09901100306743
(169.5734973575649, 98.50253365279227), 2.44528636054566, 24.104177086037037
(768.2640709411976, 125.80571313092437), 3.88704231783757, 98.18766480798921
(839.3871524958859, 658.7663477459029), 3.6210115586316123, 40.1059268075382
(935.4960227022605, 968.8460139818206), 3.148920026598409, 46.649635837358794
(320.9442332378295, 413.72993436496483), 1.4955102981217463, 49.05955712603643
(402.01789481777195, 458.91378208955314), 3.4162121203594347, 56.078935897538656
(316.9953226900998, 144.42776785838296), 2.5780769337808835, 83.17543458461424
(764.6404249979068, 224.27655914537402), 4.083040104074989, 62.17697211817277
(418.73946544603257, 804.1346604589176), 3.824181934599095, 62.63696095330918
(998.0936588397075, 121.83889549246973), 0.7400961028825559, 99.0035290536265
(715.1433841722385, 206.31265786789922), 2.2207654873538036, 35.47936913696954
(770.987492065567, 961.3695910237008), 3.769364818855926, 32.320416623427874
(948.4540283230434, 711.6455703303384), 0.7946776180333726, 66.68577113723074
(244.2830615907431, 642.7000233821149), 4.150195643764814, 99.5205398167472
(907.7682277948473, 503.08814721921857), 3.6882506749403956, 49.799343381834994
(147.23294988780157, 953.3682964155995), 1.7581938346802035, 53.59932918262622
(741.1387988409383, 560.9365274309046), 2.9398531673647046, 77.80155567209574
(128.1343599619401, 69.72235573936125), 3.868669574826412, 78.6277057262865
(289.65668964410276, 982.192615021963), 2.7890413810855645, 74.9105001425254
(575.2720414524417, 387.98618248595307), 1.2893231263996032, 73.15938058914593
(579.5863937225384, 59.65009734769744), 3.462109502214736, 60.221390780933895
(545.8369874374415, 391.7853327282059), 2.8152223073892095, 47.69431976801562
(810.9873516574877, 480.73408678960527), 2.364322690078085, 17.018366971417286
(57.090810536512436, 572.6333295013543), 1.765817130714114, 22.956503138784313
(334.49060613034067, 126.15080697142534), 1.084199143537903, 20.700270086762508
(441.53449188824914, 17.745521660619488), 4.214628121472129, 39.82840091488694
(489.72822664073703, 663.0088767740658), 2.1911525571098425, 16.459361388031667
(622.2727610486677, 180.28690535867443), 3.7059031512429645, 95.64093752620423
(231.2623879810324, 123.06597928135999), 4.36041421082855, 58.5831953986567
(136.24112407876288, 374.613857061021), 3.9397622214523422, 15.563283771995915
(457.7125717696241, 347.51998540977655), 2.267460942387755, 33.236439753969165
(522.6816001968978, 276.2690828849633), 0.6693610736508842, 63.19152009845166
(816.0553274353385, 828.3468086082734), 4.369178766581384, 35.45154248182976
(331.912960165771, 940.8659658606064), 1.0978774930520308, 56.68611820689296
(486.4474244468965, 219.8053702041346), 1.7712036711618107, 92.3641380293139
(616.8335835381381, 667.3243919471997), 3.145526859690164, 65.05792786067158
(140.3448227845513, 258.8035448827583), 2.585428122745268, 28.01564421973787
(400.77650947531396, 117.15416070876361), 1.961085929572526, 22.124234265054515
(824.5396228148953, 543.6143103045065), 0.6710759262232018, 32.851123409613564
(933.4779549515522, 814.8549198284952), 3.765553737663379, 28.708930509956286
(314.20934491342433, 426.40232015967183), 0.7837960357759097, 69.24457394550845
(428.80926215435187, 700.999259154397), 3.1816303817060017, 31.364777019647505
(442.6064613822256, 482.9720674695551), 3.9129967026144445, 18.8647096090981
(480.3121605163705, 639.4351408275655), 1.834833236402989, 27.7137659931141
(394.53227675222325, 467.71503403105254), 1.4937133396876556, 32.176263077242666
(74.363851484748, 488.2632750236857), 1.21184760720279, 79.88486853570545
(692.2032211983394, 611.4494831876874), 3.1287867638082, 77.38074966111462
(229.78122332481533, 299.632825217526), 1.3479782280000405, 73.75829254188884
(155.201429951906, 857.180012698574), 4.915957364408735, 64.54284381819873
(762.1619314196229, 349.1139360419779), 1.548737956799624, 82.00072764631663
(494.2541705562561, 409.5298596978376), 2.4205496260666193, 30.362039842948622
(494.80151435904065, 27.184640651433224), 3.3656806376743194, 55.61630083796409
(302.80865260085255, 33.69671540161756), 0.9818408344571755, 98.76406512255988
(547.7658613314784, 784.1222748314971), 3.5379503317945495, 10.472602565091977
(900.0934157147375, 703.7462942144659), 4.866576725341583, 68.13151285560082
(560.2754051350033, 719.1530587188737), 4.360435462081656, 99.32297030520657
(821.0251027300707, 792.6005262279411), 2.154840294124655, 22.576674739060667
(494.75371532014634, 533.5757754875996), 2.326227743110292, 31.192145579014028
(31.785160439110616, 752.2339941256314), 0.7185250329841166, 64.86295225907888
(182.41049130113274, 358.7010788274337), 3.663163711343024, 57.73785625045736
(942.7971305934971, 179.57813989334548), 1.7760452072681159, 11.370647784859965
(474.02105301535846, 430.16367979344903), 2.231506884550779, 11.916157657956472
(130.02216814482813, 796.3681878684681), 4.787640705390283, 89.95356223362919
(19.823473600008136, 411.59616492049645), 4.888284632440391, 95.37464285387878
(473.9632970127953, 586.7934222525059), 1.328381724841254, 22.166771303464504
(793.3870580815088, 863.5171522010802), 0.5851218744287423, 71.79993376153982
(914.9380334999435, 681.5160339975783), 0.5912064017737095, 70.84593699101556
(857.5991577373943, 812.5588870351779), 2.673498833716727, 62.20307633130048
(442.334147110651, 643.1949450382555), 1.362125778913162, 43.28804616385992
(812.9346004194601, 265.37316916250086), 0.5705745160758224, 93.42872660262607
(605.0415391484466, 640.3017107155456), 2.495007066286896, 73.17376097613257
(533.0813289368086, 562.2599604045564), 0.613911992959211, 36.81582383986206
(85.9456469467459, 324.3694675126364), 4.975991400904675, 73.06512509013504
(399.88673891739654, 888.3433512542791), 4.425196610870021, 94.29556824974479
(907.9763909427107, 971.3989617287942), 4.706132026724238, 33.44636313018445
(702.1884657861984, 494.45992713532314), 4.269878654822035, 49.80038883900472
(954.850314849021, 718.1254438259693), 2.8600879981903367, 83.86969412939415
(198.52659769282198, 232.21629418617985), 3.3385025794713203, 27.72654138755866
(447.2000365722025, 245.90083738094137), 3.041412330074855, 24.05636782300731
(200.8005117357833, 4.306443666708404), 2.5796809981645445, 95.14670048358104
(968.1450526442442, 353.41774409876524), 0.6213530649554455, 44.928148975707565
(525.8108248683606, 460.32400618555636), 2.5677938469573793, 82.23028306387569
(681.679710088479, 921.346909431942), 2.3085790288190506, 72.42022167201024
(997.4652492099391, 503.80900435906995), 4.923057846884244, 61.610634790015354
(709.1485697245033, 38.46382823419647), 4.086018491864528, 70.32586703097343
(458.0571904872389, 637.5783328460884), 2.290304307741703, 92.5913457471054
(851.1184221250754, 566.0113617049792), 4.745572936483059, 43.919538327274346
(90.36846135229659, 641.2519750682818), 3.766264618192076, 65.3373470020859
(852.2504553850878, 308.664755236552), 2.677275189912622, 90.18240888130354
(971.07057071153, 874.2747504442348), 0.6669017734940739, 39.14229211375476
(701.0397878988715, 900.4330764910737), 1.3145796520202733, 71.77681541141698
(370.6008650292768, 198.65574101104244), 3.6805812608633497, 97.44083331331608
(913.7559653278291, 565.3274544382555), 1.3034400841947353, 89.579692110435
(486.183126205038, 980.5160102737412), 2.9134770765702345, 77.66952811026664
(150.59449871064302, 978.7497614866525), 0.6090116858334705, 72.40461919694488
(142.5480428570971, 182.0373398530921), 2.824511007580387, 55.24777427879633
(641.6970809200612, 363.3062761015967), 1.3939640985864574, 54.00168862562103
(450.1211095581187, 588.7788059853898), 3.9711342651404116, 97.3104193593597
(612.9928650459386, 370.56901852276025), 4.54858909379362, 25.270830376780175
(965.9563365207221, 183.42206274619988), 3.3604000238854748, 42.38073047250316
(0.32049236338915765, 342.3280743388526), 3.9331260718669494, 78.56630644447105
(289.6101586917321, 572.2314109935447), 1.1672221846764232, 79.13225273385873
(897.3742827053277, 129.0916538765873), 1.1574508200976843, 98.9708386147584
(819.0161141344496, 337.7705289702685), 4.277381798371488, 79.55234789516322
(321.24798823585445, 725.9207160992512), 1.8076861371428152, 76.72387135047529
(589.3194855294278, 940.329382189039), 4.5099937471020946, 17.04630640571137
(183.16033304265932, 535.6746274809924), 3.473447969202332, 68.61507053152994
(886.3320451271162, 696.7719109017687), 1.3282033297624198, 32.62085599599632
(591.9561400290997, 193.14012010439862), 2.3179514629303957, 35.97226872255418
(144.30308686137727, 438.4160948368341), 2.02941251104349, 92.15047880571412
(940.285832484146, 785.1155570974626), 3.1438502999442894, 83.49107683822257
(802.3108418977722, 438.6022251739365), 3.6068034998594114, 11.560729497227504
(358.1279809351261, 723.8619204077248), 1.7601763615120758, 14.975779476516681
(489.1512335576089, 323.6978087936697), 3.977653190883455, 78.54866503953717
(479.4356024555454, 837.4948506817357), 3.6849380656970054, 60.34757284489608
(939.605635228625, 611.5714013573764), 2.1346364238305497, 55.23319724280628
(585.6985167468706, 113.15953634734855), 3.9667449609421785, 25.145935637697008
(359.60998153698256, 80.22871557034561), 0.5175579865076003, 44.13068796292926
(515.7763305517924, 78.01698732318197), 4.374803083090173, 98.55431813486445
(836.0777122935926, 229.7337462353336), 0.7859557704638036, 57.76872760329666
(467.3307094833885, 275.6348681941585), 3.683133547620192, 30.146054992368764
(376.9358661727745, 361.6176328743216), 3.0206210718593693, 95.44662885956843
(88.14836519753877, 349.8309635419862), 3.5981165802061876, 80.89840096899196
(653.741826209443, 344.0943947600342), 3.865772703882348, 84.70642928990355
(696.6098154378824, 230.20603333289137), 1.118353348388854, 37.73030332958993
(565.0902978710626, 345.1680416827242), 1.6262280421751623, 27.920421477432896
(611.4109929423648, 830.2439582721349), 3.6646950476711457, 58.478213367722844
(715.3088830413864, 180.31180779888157), 4.377636545589244, 38.71246658415668
(820.9354689732345, 174.18766806996945), 2.7717865966327158, 88.25698611246322
(28.1886678717278, 895.9307273681487), 3.8758405809387053, 24.08991701684707
(772.1090040341787, 329.2409652641488), 0.9916701186381119, 33.82059661603659
(623.6589011736711, 278.48844472221845), 1.7166596669589866, 50.65661933043044
(316.40917017181516, 758.6477355749264), 2.062620285924912, 13.328400921493934
(890.6628300413549, 224.78932540657803), 3.476426191262994, 25.587957293433057
(420.3823865729822, 206.95858168604164), 4.41301891450308, 82.04482200665828
(449.7744735837371, 332.964887700302), 3.6381875937034476, 27.759217012473496
(59.883741395786785, 701.7832931898528), 4.692011569127526, 74.61482276983342
(804.7147286634819, 737.5544776883822), 1.7050797492052077, 77.45930474273
(204.5801277903788, 646.9598586713792), 4.589955916513353, 85.74056963001922
(340.9306851700085, 836.4032524930161), 2.1674873153753857, 39.93097337800914
(313.34930595841917, 598.9827711743227), 1.6584090288726105, 12.892898579616377
(599.5195735122267, 927.1127480918121), 4.1109015355399166, 45.84631599008155
(393.29672277910464, 253.31173635456895), 2.2760015489930616, 63.01642646496569
(263.4095799740662, 991.0250109041879), 4.317161152633451, 89.25724526182246
(374.93591457100973, 927.5094134030926), 4.804023954542224, 52.83235279491003
(71.93474767330488, 266.24903052716877), 3.441972938350832, 15.775362397122365
(809.4476653920311, 355.20060053426926), 2.629682910726597, 72.3098926596
(951.724778191893, 232.70710734103795), 0.5606061677243066, 49.06049758566987
(537.645634431927, 574.0176877524935), 1.319312181483603, 47.61941741719933
(662.9296454107744, 817.9994799539865), 1.9309903697085091, 99.63685730831423
(938.7368761875182, 592.4722882101429), 4.3765512228585175, 90.26146717551791
(400.3771530539477, 463.2582213402211), 0.6256712624581005, 98.56234025209733
(798.7603256337503, 143.4937757198439), 3.712992666643026, 32.900612187086885
(31.726908002852827, 343.08327893371546), 3.1862577504515563, 78.38001885153311
(786.2739471704585, 811.640615709865), 3.4357722581167267, 34.13151872285896
(835.3404106736302, 175.8575166136217), 1.6724718283114766, 25.838969378875312
(439.65722753565615, 733.3683069412335), 0.5214180188527052, 31.940307084429854
(581.9899059797683, 327.1625652394079), 4.06273992749359, 42.664626423011
(906.5279031003225, 595.1633180433518), 0.6642271179187396, 38.3153403618514
(336.26391384378286, 610.2836312024604), 1.9169371244401394, 52.9753599029121
(443.3613074494961, 650.6655681813035), 4.705079805309114, 94.8656387901288
(883.6169230983639, 844.5957566153687), 2.30143219171355, 79.46005849687606
(184.9335199573311, 724.9501837837499), 1.7711425967304852, 75.17804491792116
(559.3904782032141, 749.7452723992242), 4.773573062703824, 57.48503841567149
(321.1347574488198, 542.1569615187499), 4.633358852116386, 82.25806535149852
(843.5360759009413, 493.4681243294945), 2.055540631575175, 25.75642760461449
(905.3276667364158, 645.9849783259552), 0.8967895126362382, 89.56815233538657
(506.5961762924123, 889.4188843834993), 1.2002021279813784, 70.32643136482918
(307.7539842919484, 626.7798100276483), 2.99603106676504, 44.366288714178694
(42.80988204643998, 164.6662499234749), 4.29475362821821, 96.51379139843526
(653.66620508642, 81.71181791074311), 1.005271258425077, 33.145597739226154
(286.35887172286147, 700.1330356537944), 2.203986756875489, 54.70034084824608
(667.0990648139989, 885.3418599742303), 4.360040947664959, 56.157502124338514
(928.629150428635, 661.466003110248), 3.633513468207194, 44.13936485268007
(875.8441645231181, 465.65664417968856), 3.2924336946277206, 15.850728812678334
(921.2625443255274, 596.9259724649346), 4.0259616180874795, 12.200585688719837
(607.1166421667826, 413.19489492930416), 4.990759084373785, 15.900024219142875
(658.5031030704085, 632.1611879649447), 1.2293870519660683, 51.21791527192002
(443.76266738932856, 295.8720224568447), 0.7887546453870307, 65.38539927323414
(177.8909318555806, 465.6154911472032), 4.800257922989753, 57.49233007164698
(179.24968895658955, 291.60256331548084), 4.426625621628029, 95.52693462680985
(686.7643978161553, 375.9803048826634), 4.960792349922685, 79.46813199103433
(756.2063821302612, 239.55733314458772), 1.5402787849939243, 86.25048765672629
(279.64277032525445, 262.5200705645674), 3.1913184402915324, 22.576621899240838
(451.4308435194986, 493.9353053638524), 2.855546424747353, 95.38225031114726
(587.5638222545729, 224.15890730969568), 0.6923002456338501, 27.804224878994457
(320.09664469230546, 90.70794401368765), 4.7761770914224595, 29.212099855957216
(619.933285545558, 707.5807347143025), 1.5876126631630219, 59.804468699001085
(511.32216287934904, 703.1248067039078), 3.2482871948907457, 56.992087715999865
(659.4746325310366, 563.712156750595), 4.453836549447615, 13.271383685812047
(253.0033555040584, 650.066837545068), 2.237618171716433, 26.884289760107016
(322.7587995744188, 476.4721348632107), 3.8650299772523673, 49.35044899652935
(473.30268839371035, 606.1582816059607), 4.132548202373966, 35.22269316320843
(345.074399453292, 191.07212883097557), 3.2731825284557385, 41.64330915170251
(480.41801018081543, 522.6294719791475), 1.1430132899147236, 79.6699907097725
(314.84625370573417, 197.4023190363956), 1.0161817545601344, 25.806897059962523
(559.9278344914727, 253.13218601310206), 3.494977112251919, 41.901776001452404
(507.32064266364506, 873.9546956478436), 1.5240140347847801, 52.8638964647027
(971.2003399637716, 788.1862607459757), 2.123844779190383, 96.37876009988871
(509.9708621625355, 13.768886579903272), 3.3865226894641247, 31.798998458691973
(437.2250666471286, 916.340112534418), 1.648001721291077, 42.81887454966095
(572.5766351907714, 789.8520300971044), 4.464778902881323, 71.58925015222624
(678.1386479312999, 911.2185072042372), 2.534358430905626, 29.627667329886265
(798.5832796430457, 757.4900342122041), 2.4313323965697444, 80.46545766909522
(921.1960050649047, 961.0261128464379), 4.453012885772813, 67.56682297650366
(343.784861821354, 472.69605100587177), 2.5688293747671014, 37.24671853855146
(839.1993791380272, 46.12002836108431), 3.2583302395156224, 66.35552905766454
(198.27815875142852, 516.3515561710162), 4.4495775815805665, 56.753463054429425
(210.81225981597552, 547.6316070473808), 3.115018624962778, 67.61819340874501
(341.26723269410064, 420.1118649915806), 4.6567705055653015, 69.74073172105807
(153.9067098780541, 224.82912242615248), 1.6443720134874553, 26.411311898210016
(737.5978492810522, 37.08699321478848), 4.785777228287114, 74.62490409699076
(882.6099738303132, 558.1424609487533), 3.5076428430638593, 45.84047537966113
(290.4764821853527, 933.5071104807715), 0.6123705212570952, 55.376777727790646
(545.8618050077762, 370.13593849936524), 4.544221120906035, 80.93031979185783
(525.9130345549171, 406.433428086034), 4.696612701676123, 13.90583065715853
(904.753710271027, 960.2109339263303), 0.9584881100849552, 41.42420968931209
(828.7179481970238, 403.57091873637575), 4.109716878192117, 99.40898858625458
(8.894545094696337, 747.8132582458727), 2.1409774797366525, 73.95446412123887
(82.95715204783072, 40.75029362978433), 2.3871201332503507, 56.09292646054051
(401.3386932896439, 320.4197079594422), 4.846870361809801, 82.48407415806243
(934.6128151201111, 496.3211557797268), 1.2577333312462409, 57.933974455463094
(814.2460636316245, 194.46457041042098), 4.679333255502296, 30.25819603674523
(990.4466443047787, 300.15260278619917), 4.23908387412975, 40.81880628512229
(739.1532118843318, 487.1494619478671), 4.392917707757032, 96.69693172077982
(800.025772271522, 631.4684785157165), 4.077208138001157, 13.979846932968245
(634.7664052807302, 585.4427889949329), 2.1205510627821558, 42.80247455052622
(530.8604618475919, 91.49438684963972), 2.876469466682229, 29.541437243540724
(341.6590627679892, 528.3238568420682), 0.6735277880897963, 28.595891781419976
(492.23597949924726, 187.30363371153425), 3.6810437874618307, 55.77480020921618
(343.5645389876768, 935.6043281229065), 2.627731535921291, 49.04825882699148
(637.3799635492587, 288.50689811642303), 1.519918268487887, 72.48784816263128
(185.22029182119138, 620.5413067927291), 3.540405157144717, 70.54442081361927
(636.9419640580271, 757.25711320632), 1.9211552115635648, 53.03953310355456
(970.5664071849828, 54.05917766316271), 4.87825251702335, 60.98170868212504
(534.4715993260227, 728.6688137503562), 1.2482678303591594, 98.53219859600773
(705.5060947779884, 148.13113195811178), 2.1105696238215907, 71.58458203965236
(276.6045335242523, 524.6459357584016), 4.200869964344514, 23.053491097482294
(949.6437802508506, 833.1549689404553), 2.9411389823957674, 22.832266042137842
(37.58008786695166, 789.0140840525478), 3.979752154140152, 24.70157960162508
(158.38479442016106, 8.454031442951425), 0.7686652493356536, 50.34583615489835
(577.909516305896, 669.0777287058054), 3.6048544473501294, 27.105077030629744
(287.84084449260837, 471.19882416649193), 1.5337902219280084, 80.2612162247737
(470.6060074281511, 553.8490828886718), 4.946572870266495, 97.39037794616824
(3.568111424182119, 483.9127679423314), 2.31327336748362, 85.99527889393211
(471.424609694038, 422.74258014504187), 4.865379193475999, 98.56150233459176
(686.6430896991275, 468.0682552183102), 2.9710451510218303, 38.97803085154861
(985.9250510465521, 566.4589518423036), 0.806816938684622, 62.19235189634226
(719.6416211979706, 142.13329141050136), 4.754947505959118, 25.86054308574643
(851.844727939577, 508.7573652616254), 3.9931303111983696, 86.43016659090279
(302.3916931821049, 884.0945865613439), 1.4694806311298512, 33.328349603983085
(711.3560555678357, 509.6152401953702), 1.8928339866890038, 24.614041590192706
(139.64948610004168, 126.26082535624018), 1.398353682461951, 63.290491871384276
(380.95507153826327, 925.4650635659286), 2.253214523371023, 62.99714348965848
(368.98647306787444, 747.4445088324292), 3.7323840423459775, 31.874627770700037
(300.69913652021006, 245.85726973960865), 1.561406470095368, 81.92539337075812
(921.2505687487023, 721.7008336769021), 3.408933742348436, 87.27576492099193
(518.0889293051954, 307.2159353464018), 3.906013945387797, 97.0627872465395
(209.91307824005423, 249.14227811961987), 1.2904089844266604, 29.66498120069136
(856.6073802448072, 101.20358412391217), 4.297518530582953, 78.15535866885406
(322.2328329854377, 270.68626574684515), 2.5615942404983763, 54.28283489278976
(88.78276432506527, 391.9752177703415), 4.712335660596928, 57.163065079417244
(25.172274930943985, 38.458148045869336), 4.471424059323256, 61.084017649209045
(986.8011884749035, 393.7494018534551), 1.876775271897634, 52.97066118578265
(432.236519530663, 14.583241882928032), 2.3335487950802367, 39.44825263833055
(438.7624129974659, 613.5337994764402), 1.7409723091940987, 56.58314491233205
(928.4610599124455, 711.6453722369863), 3.6044408892719573, 85.8978461562652
(842.0182001068963, 464.55213129291593), 3.301684382600233, 40.24262067792249
(48.04694059147641, 153.57072109976122), 2.7535490145801345, 50.798896152625794
(383.73099695610114, 200.79630888535294), 4.939448195866874, 98.87819057140912
(789.9404703376891, 979.2233663438969), 4.146220314793715, 45.496163406128225
(988.9831078612121, 630.1953170095784), 2.1400978530637467, 55.05168523779371
(348.8588520376482, 412.9852643310722), 3.6222784903068455, 89.44002714720318
(23.428604928863116, 225.94936781514684), 4.610483843259347, 63.65262925967299
(722.6582278538491, 352.8444893339224), 3.973579688960887, 49.998990977574394
(25.644777552298216, 243.53950789810753), 2.9603282564937157, 51.352605686704216
(73.49061981657256, 622.5659622039517), 3.438773211864795, 43.13036235585695
(864.9908653128244, 255.0511468112976), 3.4096788660285187, 25.073658710529116
(579.8589521771488, 965.6009057964482), 3.2764757494652472, 52.825037259198666
(179.67658463213564, 521.1352242654675), 0.9846120433341596, 44.58924824439163
(508.29069485669044, 59.9958143285253), 3.848617566318422, 20.634739326855428
(901.109665260851, 871.4946047079991), 1.0461214382142299, 82.43245975131003
(878.4180661175219, 552.198323803638), 0.9364807568514837, 70.78221345495089
(713.0468129541448, 270.73891449150653), 1.3087954395986943, 28.15999640199701
(81.38455660260003, 393.8747117906771), 3.3510006176782667, 80.15913213114969
(499.7321143679859, 494.0628850409575), 3.7750128056176258, 12.14627771761986
(165.02261619303272, 68.1720830961512), 4.4877810603662, 90.15305749072243
(95.29822347805894, 954.5062572891795), 1.5239483882359113, 34.362055732382515
(181.15129000776108, 224.20405742670735), 3.9753140716303417, 17.12233016621882
(145.75665869577603, 384.71067445413763), 2.4972640421801753, 91.11651601148749
(294.2341668681676, 560.6098302784184), 1.1498552529511448, 97.20307048637669
(339.0247349538691, 741.7829403084867), 3.074413315156058, 81.9797674613977
(77.15107191590297, 194.809451394671), 3.694000095931802, 31.72549475069969
(702.0838469215678, 865.5607031414294), 2.0642467956273745, 34.6444637731705
(509.6815010609327, 945.194484270303), 3.5933575074367057, 95.81813614610415
(546.184795716094, 21.11014599623351), 1.5560409930335097, 31.557534822023985
(245.36957739792652, 243.20265534005048), 4.65661208586005, 15.281238747774484
(794.4969535235939, 475.6326072681446), 3.818901489742255, 15.343976387747574
(762.0198936866207, 959.3210135137253), 3.119462999277602, 91.06396999041247
(612.5982152435654, 90.80725208917895), 3.4102037443515636, 94.4755371126113
(60.35070234866768, 627.8500553368146), 4.32621693047006, 58.027039436572466
(233.42536570008033, 548.5020302490502), 2.019716926884222, 32.28677762179029
(506.41110271106203, 847.3550134694434), 4.9598989931131205, 73.959337321771
(361.7801841661299, 481.3839826737124), 1.267074795024896, 56.131301345897754
(359.2793472113722, 993.9982682745615), 1.3570222242955812, 37.25112771817177
(727.4077967937169, 276.4788086389499), 0.7003908166362445, 53.6934617804386
(462.3343726531972, 820.1252274614926), 4.05200857663738, 87.07898716219601
(493.5750345660498, 688.5480379102778), 3.954378817138518, 65.16100904051976
(304.5552358464548, 243.30452730273), 4.621815356802345, 40.728784582035956
(178.41297416509173, 515.4243448156533), 1.1560009161086995, 55.88437813604792
(658.8882557502583, 662.0782096664221), 2.0439658491943984, 45.122632396910696
(803.2988673985981, 873.8253889701302), 3.4730392007144277, 99.43862754662302
(542.0402665478927, 830.4451947164038), 0.8683418867507391, 66.44708378171381
(649.7544943325352, 480.1993392228572), 2.9105111645876303, 42.95979678054434
(581.4776788940636, 914.017785188877), 2.048656219906896, 44.00852900959876
(392.9234576465057, 373.37501770355107), 2.394780734797684, 96.80070561510142
(283.1717222131428, 668.3675268829703), 2.5133528232693374, 95.58090478142094
(747.8840407258515, 883.2788132093459), 3.2991018595297064, 65.53129923641694
(645.6690051957906, 904.6558048527047), 2.664817024769363, 80.32529541562815
(261.51556025732737, 884.0919267953124), 4.663225942024067, 41.4516017786289
(511.92256692556515, 434.130658103791), 3.9720595546954507, 30.61501440486814
(830.7876510083021, 426.4444966229112), 3.8423302167539077, 90.6927964262092
(72.12387117466224, 561.5380341832533), 1.2027373718224283, 71.49678215368576
(714.7499730523839, 950.7863249207287), 1.0566252133811358, 77.00723979232167
(894.3617883286688, 422.60362315070654), 3.045844206972368, 45.36423342782499
(481.8695549133929, 883.1126483067677), 3.5222860549501736, 86.06163871239
(714.5404711273609, 306.2666810427513), 4.828226822364429, 27.58195979405589
(222.58196296933562, 902.0149330571078), 3.76663538385336, 59.82456606052416
(214.36641883808772, 652.7120179224015), 4.629920517903573, 13.278354854452903
(281.0916894437602, 543.7268116295069), 3.272229144825698, 95.43627938051517
(22.220977935414112, 922.8193228193596), 4.35993881204223, 14.552707224138997
(999.8087286303985, 964.8097754778053), 3.0822396255714537, 98.11431118653798
(884.5624851525931, 46.89788835584841), 3.485185799429542, 16.769187326170147
(854.9419910798836, 234.4899943031874), 1.0565066806752288, 96.68367351752754
(147.15603010947754, 850.9756247118206), 3.297730406469516, 38.84818172981993
(488.54094936956835, 650.2197921763363), 2.954293314440086, 56.35363647528911
(252.07862828140836, 486.69481337485155), 3.600212021099888, 62.533072097932305
(908.2416114836245, 212.77776585751752), 4.2619833565837855, 37.243808088999046
(580.812992025377, 725.1702366857334), 3.4127403311151037, 77.77354439650678
(732.3679226592482, 973.6107848598805), 4.167872823167157, 46.694608559389145
(76.61843055099871, 78.53984209636722), 2.029207058513763, 66.44790657936761
(385.8092824944483, 35.23567744453848), 2.8803704121159734, 35.71392281958586
(221.17029175608604, 518.7347121490619), 1.647776663992527, 86.72816963543359
(604.3145835867714, 805.1327937895684), 4.835021977625488, 24.24198474629114
(47.15507066029545, 475.3334858591127), 1.8770377046208186, 77.74963256318401
(31.18860269042356, 745.4195937447186), 2.85357653987248, 77.97931629685756
(196.9954139202974, 562.6920287699929), 1.1203839649665577, 41.33296310205495
